tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favourite_count,dog_stages,breed_name
820078625395449857,,,2017-01-14 01:22:35+00:00,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board ,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12.0,10,,5762.0,18569.0,,
819952236453363712,,,2017-01-13 17:00:21+00:00,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
 ","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13.0,10,Oliver,1079.0,5002.0,puppo,American Staffordshire Terrier
819924195358416896,,,2017-01-13 15:08:56+00:00,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,https://twitter.com/dog_rates/status/819924195358416896/video/1,11.0,10,,4527.0,12195.0,doggo,
819711362133872643,,,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af ,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11.0,10,Howie,2856.0,12579.0,,
819588359383371776,,,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13.0,10,Jazzy,1864.0,9129.0,,Cardigan
819347104292290561,,,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12.0,10,Anna,1115.0,6811.0,,Rottweiler
819238181065359361,,,2017-01-11 17:42:57+00:00,Twitter Web Client,"Some happy pupper news to share. 10/10 for everyone involved 
",http://us.blastingnews.com/news/2017/01/200-dogs-saved-from-south-korean-dog-meat-industry-001385441.html?sbdht=_pM1QUzk3wsfscF9XF2WEd9KoWDpsQlMUjfh1HxxUq0u5mMbiu2B0kw2_,10.0,10,,378.0,2133.0,pupper,
819227688460238848,,,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12.0,10,Finn,6213.0,21727.0,,Border Terrier
819006400881917954,,,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14.0,10,Sunny,17723.0,42881.0,doggo,
819004803107983360,,,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14.0,10,Bo,34414.0,82395.0,doggo,Standard Poodle
818627210458333184,,,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13.0,10,Wafer,7036.0,21162.0,,Labrador Retriever
818614493328580609,,,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12.0,10,Bear,2345.0,9272.0,,Chihuahua
818536468981415936,,,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11.0,10,Tom,2263.0,10238.0,,
818259473185828864,,,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12.0,10,Florence,2073.0,10381.0,,Miniature Schnauzer
818145370475810820,,,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11.0,10,Autumn,2360.0,11583.0,,Golden Retriever
817908911860748288,,,2017-01-08 01:40:55+00:00,Twitter for iPhone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
",https://twitter.com/micahgrimes/status/817902080979599361,12.0,10,,738.0,4595.0,,
817827839487737858,,,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,https://twitter.com/dog_rates/status/817827839487737858/video/1,13.0,10,Buddy,25006.0,48428.0,,Cocker Spaniel
817777686764523521,,,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",https://twitter.com/dog_rates/status/817777686764523521/video/1,13.0,10,Dido,2513.0,10191.0,"doggo,pupper",Curly-Coated Retriever
817536400337801217,,,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12.0,10,Eugene,2719.0,11079.0,,Pug
817423860136083457,,,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13.0,10,Ken,13527.0,31727.0,,
817415592588222464,,,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

 ","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11.0,10,Strudel,885.0,5278.0,,Doberman
817171292965273600,,,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13.0,10,Tebow,1857.0,8280.0,,Golden Retriever
817120970343411712,,,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all ,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13.0,10,,2404.0,11506.0,,Saluki
817056546584727552,,,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11.0,10,Chloe,1509.0,8107.0,,Kelpie
816816676327063552,,,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12.0,10,Timber,1885.0,9448.0,,Malamute
816697700272001025,,,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12.0,10,Binky,2046.0,9215.0,,Chihuahua
816450570814898180,,,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13.0,10,Moose,7419.0,28567.0,,
816336735214911488,,,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11.0,10,Dudley,1793.0,8146.0,,Labrador Retriever
816091915477250048,,,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12.0,10,Comet,1978.0,8460.0,,Pomeranian
815990720817401858,,,2017-01-02 18:38:42+00:00,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

 ","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11.0,10,Jack,942.0,4677.0,,Chihuahua
815966073409433600,,,2017-01-02 17:00:46+00:00,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,https://twitter.com/dog_rates/status/815966073409433600/video/1,13.0,10,,7832.0,21059.0,pupper,Tibetan Mastiff
815736392542261248,,,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11.0,10,Akumi,2108.0,9277.0,,Border Collie
815639385530101762,,,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12.0,10,Titan,1547.0,7799.0,,German Shepherd
815390420867969024,,,2017-01-01 02:53:20+00:00,Twitter for iPhone,Happy New Year from the squad! 13/10 for all ,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13.0,10,,3551.0,9801.0,,
814986499976527872,,,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11.0,10,Cooper,1183.0,7237.0,pupper,Dalmatian
814638523311648768,,,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12.0,10,Olivia,2515.0,10657.0,,Golden Retriever
814530161257443328,,,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12.0,10,Alf,1732.0,8191.0,,Miniature Poodle
814153002265309185,,,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12.0,10,Oshie,8072.0,27150.0,,Golden Retriever
813910438903693312,,,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11.0,10,Chubbs,1724.0,8830.0,doggo,Siberian Husky
813812741911748608,,,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14.0,10,Gary,12990.0,34508.0,,French Bulldog
813800681631023104,,,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12.0,10,Sky,1640.0,7865.0,,Malamute
813217897535406080,,,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af ,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13.0,10,Atlas,6823.0,17617.0,,Samoyed
813202720496779264,,,2016-12-26 02:00:11+00:00,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11.0,10,,1700.0,8741.0,doggo,Cocker Spaniel
813187593374461952,,,2016-12-26 01:00:05+00:00,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13.0,10,,4028.0,18755.0,,Golden Retriever
813172488309972993,,,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12.0,10,Eleanor,1799.0,8775.0,,
813157409116065792,,,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12.0,10,Layla,2059.0,7353.0,,
813142292504645637,,,2016-12-25 22:00:04+00:00,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13.0,10,,2236.0,8059.0,,Beagle
813130366689148928,8.13127251579564e+17,4196983835.0,2016-12-25 21:12:41+00:00,Twitter for iPhone,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,,12.0,10,,417.0,4253.0,,
813127251579564032,,,2016-12-25 21:00:18+00:00,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11.0,10,,2908.0,11177.0,doggo,Norwegian Elkhound
813112105746448384,,,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12.0,10,Toby,2554.0,9769.0,,
813096984823349248,,,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11.0,10,Rocky,3367.0,9999.0,doggo,Great Dane
813081950185472002,,,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11.0,10,Baron,2586.0,9396.0,,Doberman
813066809284972545,,,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12.0,10,Tyr,1821.0,7525.0,,Toy Terrier
813051746834595840,,,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13.0,10,Bauer,6817.0,19859.0,,Golden Retriever
812781120811126785,,,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10.0,10,Swagger,1783.0,7127.0,,Bull Mastiff
812709060537683968,,,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12.0,10,Brandi,1347.0,6273.0,,Irish Setter
812503143955202048,,,2016-12-24 03:40:19+00:00,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
 ","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13.0,10,,1146.0,5718.0,,
812466873996607488,,,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12.0,10,Mary,1796.0,7553.0,,
812372279581671427,,,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13.0,10,Moe,3410.0,12889.0,,Golden Retriever
811985624773361665,,,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11.0,10,Ted,1304.0,6889.0,,Staffordshire Bullterrier
811744202451197953,,,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 ,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13.0,10,Halo,1466.0,7133.0,,Pekinese
811647686436880384,8.116272330434806e+17,4196983835.0,2016-12-21 19:01:02+00:00,Twitter for iPhone,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,,11.0,10,,680.0,5297.0,,
811627233043480576,,,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10.0,10,Augie,2836.0,12031.0,,Beagle
811386762094317568,,,2016-12-21 01:44:13+00:00,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11.0,10,Craig,5955.0,19795.0,pupper,Pembroke
810896069567610880,,,2016-12-19 17:14:23+00:00,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11.0,10,Hunter,1637.0,8500.0,,Flat-Coated Retriever
810657578271330305,,,2016-12-19 01:26:42+00:00,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11.0,10,Pavlov,2458.0,10393.0,,Malamute
810284430598270976,,,2016-12-18 00:43:57+00:00,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13.0,10,Phil,10460.0,33188.0,,Malamute
810254108431155201,,,2016-12-17 22:43:27+00:00,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12.0,10,Gus,3150.0,13929.0,,Staffordshire Bullterrier
809920764300447744,,,2016-12-17 00:38:52+00:00,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10.0,10,,3668.0,14740.0,,Norwich Terrier
809448704142938112,,,2016-12-15 17:23:04+00:00,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 ",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12.0,10,,1361.0,6587.0,,Greater Swiss Mountain Dog
809220051211603969,,,2016-12-15 02:14:29+00:00,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12.0,10,Kyro,5224.0,18808.0,,Pomeranian
809084759137812480,,,2016-12-14 17:16:53+00:00,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11.0,10,Wallace,3282.0,12521.0,,Vizsla
808838249661788160,,,2016-12-14 00:57:20+00:00,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13.0,10,Ito,2855.0,9615.0,,Rottweiler
808733504066486276,,,2016-12-13 18:01:07+00:00,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue ,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12.0,10,,2028.0,7470.0,pupper,
808501579447930884,,,2016-12-13 02:39:32+00:00,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12.0,10,Koda,2446.0,10718.0,,Airedale
808344865868283904,,,2016-12-12 16:16:49+00:00,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 ,https://vine.co/v/5QWd3LZqXxd,11.0,10,Seamus,19358.0,40039.0,,
808106460588765185,,,2016-12-12 00:29:28+00:00,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time ,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12.0,10,,2062.0,8365.0,"doggo,pupper",Golden Retriever
808001312164028416,,,2016-12-11 17:31:39+00:00,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12.0,10,Cooper,3295.0,11806.0,,Labrador Retriever
807621403335917568,,,2016-12-10 16:22:02+00:00,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie ,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14.0,10,Ollie,3372.0,13803.0,pupper,Golden Retriever
807106840509214720,,,2016-12-09 06:17:20+00:00,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy ,https://twitter.com/dog_rates/status/807106840509214720/video/1,13.0,10,Stephan,51416.0,111170.0,,Chihuahua
807010152071229440,,,2016-12-08 23:53:08+00:00,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12.0,10,Lennon,3612.0,12425.0,,Golden Retriever
806629075125202948,,,2016-12-07 22:38:52+00:00,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13.0,10,,32219.0,70312.0,,
806576416489959424,,,2016-12-07 19:09:37+00:00,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 ,https://twitter.com/deadspin/status/806570933175652352,13.0,10,,1818.0,4647.0,,
806542213899489280,,,2016-12-07 16:53:43+00:00,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11.0,10,Waffles,2208.0,9704.0,,Vizsla
806219024703037440,,,2016-12-06 19:29:28+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 ,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11.0,10,,1130.0,6115.0,,Chow
805932879469572096,,,2016-12-06 00:32:26+00:00,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12.0,10,Major,1794.0,7852.0,,Norwegian Elkhound
805826884734976000,,,2016-12-05 17:31:15+00:00,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 ,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,10,Duke,1710.0,6216.0,,Siberian Husky
805520635690676224,,,2016-12-04 21:14:20+00:00,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13.0,10,Zeke,1547.0,5463.0,,Malinois
805487436403003392,,,2016-12-04 19:02:24+00:00,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af ","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12.0,10,Sansa,2369.0,8316.0,,
805207613751304193,,,2016-12-04 00:30:29+00:00,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 ,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12.0,10,Shooter,1621.0,7454.0,,Pembroke
